ApprovalDate,ApprovalFY,NoEmp,CreateJob,RetainedJob,DisbursementDate,DisbursementGross,Accept,NewExist_Binary,Franchise_Binary,UrbanRural_Binary,RevLineCr_Binary,LowDoc_Binary,ApprovalDate_quarter,DisbursementDate_quarter,Bank_Categorized,Bank_Categorized_cod,BankState_Categorized,BankState_Categorized_cod,ApprovalFY_Grouped,ApprovalFY_Grouped_cod,NoEmp_Grouped,NoEmp_Grouped_cod,CreateJob_Binary,RetainedJob_Binary,DisbursementGross_Grouped,DisbursementGross_Grouped_cod
9,1993,14,5,9,3,188000,1,1,0,1,0,0,3,1,Otros,8,OH,2,1990-1994,4,6-15,3,1,1,150k-500k,3
12,2006,4,0,0,2,310000,1,0,0,1,0,0,4,1,Otros,8,OH,2,2005-2009,7,3-5,2,0,0,150k-500k,3
6,2002,3,3,0,11,56000,1,0,0,1,1,0,2,4,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2000-2004,6,3-5,2,1,0,30k-75k,1
9,2005,1,4,1,9,176000,1,1,0,1,0,0,3,3,"FIRSTMERIT BANK, N.A.",4,OH,2,2005-2009,7,1-2,1,1,1,150k-500k,3
7,1993,12,0,0,1,1050000,1,0,1,1,0,0,3,1,Otros,8,Otros,3,1990-1994,4,6-15,3,0,0,500k+,4
9,2010,115,0,115,9,200000,1,1,0,1,0,0,3,3,FIFTH THIRD BANK,3,OH,2,2010-2014,8,15+,4,0,1,150k-500k,3
9,1990,31,6,25,6,217000,1,1,0,1,0,0,3,2,Otros,8,OH,2,1990-1994,4,15+,4,1,1,150k-500k,3
4,1995,14,0,0,7,104095,1,1,1,1,0,0,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,6-15,3,0,0,75k-150k,2
3,1994,16,0,0,7,250000,1,1,0,1,0,0,1,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1990-1994,4,15+,4,0,0,150k-500k,3
2,2006,4,1,5,7,130000,1,0,0,1,0,0,1,3,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2005-2009,7,3-5,2,1,1,75k-150k,2
7,1983,15,0,0,3,43000,1,1,0,1,0,0,3,1,Otros,8,OH,2,1980-1984,2,6-15,3,0,0,30k-75k,1
8,1995,8,2,0,4,83000,1,1,0,1,0,0,3,2,HAMILTON CNTY DEVEL COMPANY IN,5,OH,2,1995-1999,5,6-15,3,1,0,75k-150k,2
4,2001,21,0,21,4,743000,1,1,0,0,0,0,2,2,Otros,8,OH,2,2000-2004,6,15+,4,0,1,500k+,4
11,2010,5,0,0,12,365000,1,1,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2010-2014,8,3-5,2,0,0,150k-500k,3
10,2008,14,4,14,10,200000,1,1,0,1,0,0,4,4,Otros,8,OH,2,2005-2009,7,6-15,3,1,1,150k-500k,3
6,2002,2,0,0,7,37800,1,1,0,1,0,1,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,Otros,3,2000-2004,6,1-2,1,0,0,30k-75k,1
5,2005,5,0,0,6,135504,0,1,0,1,1,0,2,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,3-5,2,0,0,75k-150k,2
3,2005,10,0,10,7,145000,1,1,0,1,0,0,1,3,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,6-15,3,0,1,75k-150k,2
11,2006,1,0,1,11,70851,0,1,0,0,1,0,4,4,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,30k-75k,1
12,1998,2,0,0,3,144000,1,1,0,1,0,0,4,1,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,75k-150k,2
1,2008,0,0,0,2,10000,1,1,0,0,0,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,0-30k,0
6,2006,2,1,3,7,60108,0,1,0,0,1,0,2,3,WELLS FARGO BANK NATL ASSOC,12,Otros,3,2005-2009,7,1-2,1,1,1,30k-75k,1
7,2006,4,0,4,7,400000,1,0,0,1,0,0,3,3,FIFTH THIRD BANK,3,OH,2,2005-2009,7,3-5,2,0,1,150k-500k,3
7,2006,20,15,0,1,1481000,1,1,0,1,0,0,3,1,Otros,8,OH,2,2005-2009,7,15+,4,1,0,500k+,4
1,2002,2,2,4,1,215785,0,0,0,1,1,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,1-2,1,1,1,150k-500k,3
1,1997,1,0,0,12,95000,1,0,0,1,0,1,1,4,FIFTH THIRD BANK,3,OH,2,1995-1999,5,1-2,1,0,0,75k-150k,2
4,2009,25,5,25,5,1450000,1,1,0,0,0,0,2,2,Otros,8,OH,2,2005-2009,7,15+,4,1,1,500k+,4
5,1997,2,0,0,5,26641,1,1,0,1,0,1,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,1-2,1,0,0,0-30k,0
7,2006,15,10,15,8,1200000,1,1,1,1,0,0,3,3,FIFTH THIRD BANK,3,OH,2,2005-2009,7,6-15,3,1,1,500k+,4
9,2008,1,0,1,10,51320,0,1,0,1,1,0,3,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,30k-75k,1
2,1997,1,0,0,1,40000,1,0,0,1,0,1,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
9,2005,14,0,14,11,410000,1,0,0,1,0,0,3,4,FIFTH THIRD BANK,3,OH,2,2005-2009,7,6-15,3,0,1,150k-500k,3
11,2006,4,2,4,2,75000,1,1,0,0,0,0,4,1,Otros,8,Otros,3,2005-2009,7,3-5,2,1,1,30k-75k,1
7,2001,3,2,3,8,75700,1,1,0,1,0,0,3,3,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2000-2004,6,3-5,2,1,1,75k-150k,2
10,1996,24,10,0,4,328000,1,1,0,1,0,0,4,2,HAMILTON CNTY DEVEL COMPANY IN,5,OH,2,1995-1999,5,15+,4,1,0,150k-500k,3
6,2003,7,0,0,8,353000,1,1,0,0,0,0,2,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,0,150k-500k,3
7,1999,40,2,40,7,50000,1,1,0,1,0,0,3,3,Otros,8,Otros,3,1995-1999,5,15+,4,1,1,30k-75k,1
12,1995,4,0,0,1,54900,1,1,0,1,0,1,4,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,3-5,2,0,0,30k-75k,1
9,2005,4,10,4,10,235000,0,0,0,1,1,0,3,4,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,3-5,2,1,1,150k-500k,3
7,1998,12,0,0,10,465000,1,1,0,1,0,0,3,4,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,150k-500k,3
8,2007,0,15,10,9,150000,1,1,0,1,0,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2005-2009,7,0,0,1,1,75k-150k,2
3,1994,2,0,0,7,350000,1,1,0,1,0,0,1,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1990-1994,4,1-2,1,0,0,150k-500k,3
7,1998,3,0,0,9,55000,1,1,0,1,0,1,3,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,3-5,2,0,0,30k-75k,1
12,1986,5,0,0,10,67000,1,0,0,1,0,0,4,4,Otros,8,OH,2,1985-1989,3,3-5,2,0,0,30k-75k,1
10,1996,8,0,0,1,110000,1,1,0,1,0,0,4,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,6-15,3,0,0,75k-150k,2
10,2006,50,11,0,8,354000,1,1,0,1,0,0,4,3,Otros,8,OH,2,2005-2009,7,15+,4,1,0,150k-500k,3
2,2004,29,0,0,3,700000,1,0,0,1,0,0,1,1,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,15+,4,0,0,500k+,4
3,2008,2,5,7,3,95600,1,0,0,1,0,0,1,1,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,1,1,75k-150k,2
5,2005,5,0,5,6,35000,1,1,0,1,0,0,2,2,CAPITAL ONE NATL ASSOC,0,Otros,3,2005-2009,7,3-5,2,0,1,30k-75k,1
11,2005,1,0,0,8,270091,1,0,1,1,0,0,4,3,"FIRSTMERIT BANK, N.A.",4,OH,2,2005-2009,7,1-2,1,0,0,150k-500k,3
8,2003,4,0,0,9,124700,1,1,0,1,0,1,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,Otros,3,2000-2004,6,3-5,2,0,0,75k-150k,2
12,2004,1,0,0,2,38000,1,1,0,0,0,1,4,1,FIFTH THIRD BANK,3,OH,2,2000-2004,6,1-2,1,0,0,30k-75k,1
12,2004,3,0,3,3,22500,1,1,0,1,0,0,4,1,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2000-2004,6,3-5,2,0,1,0-30k,0
12,2005,1,5,0,12,722000,1,1,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,1-2,1,1,0,500k+,4
5,2006,1,20,21,5,15000,1,0,0,0,0,0,2,2,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,1,1,0-30k,0
6,2008,2,26,28,8,250000,1,0,0,1,0,0,2,3,Otros,8,Otros,3,2005-2009,7,1-2,1,1,1,150k-500k,3
9,1998,2,0,0,10,100000,1,1,0,1,0,1,3,4,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,75k-150k,2
2,2005,1,0,1,2,25000,1,0,0,0,0,0,1,1,Otros,8,Otros,3,2005-2009,7,1-2,1,0,1,0-30k,0
1,2006,1,1,1,2,58000,1,0,0,1,0,0,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,1,1,30k-75k,1
12,2007,15,0,0,12,465534,0,0,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,6-15,3,0,0,150k-500k,3
10,1998,4,0,0,12,71128,1,0,0,1,0,0,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,3-5,2,0,0,30k-75k,1
4,2000,2,0,0,5,184500,1,0,0,1,0,0,2,2,Otros,8,OH,2,2000-2004,6,1-2,1,0,0,150k-500k,3
7,2006,16,5,16,9,185000,0,1,0,1,0,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,15+,4,1,1,150k-500k,3
8,1995,16,20,0,12,635000,1,1,0,1,0,0,3,4,Otros,8,OH,2,1995-1999,5,15+,4,1,0,500k+,4
5,1996,9,0,0,12,282000,1,1,0,1,0,0,2,4,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,150k-500k,3
10,2006,12,0,0,12,695076,1,1,0,1,0,0,4,4,"PNC BANK, NATIONAL ASSOCIATION",9,Otros,3,2005-2009,7,6-15,3,0,0,500k+,4
4,2010,28,0,28,4,1007395,1,1,0,1,1,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2010-2014,8,15+,4,0,1,500k+,4
6,2006,1,1,1,7,74600,1,0,0,1,0,0,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,1,1,30k-75k,1
8,2000,13,0,0,9,990000,1,1,0,1,0,0,3,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,0,500k+,4
4,2008,0,0,0,5,32346,1,1,0,0,1,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,30k-75k,1
2,1997,11,0,0,5,84000,1,1,0,1,0,1,1,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,6-15,3,0,0,75k-150k,2
11,2005,1,2,3,11,50000,1,1,0,1,1,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,1-2,1,1,1,30k-75k,1
12,2003,4,2,4,3,15000,0,1,0,0,0,0,4,1,CAPITAL ONE NATL ASSOC,0,Otros,3,2000-2004,6,3-5,2,1,1,0-30k,0
4,2005,3,0,3,4,5000,1,1,0,1,0,0,2,2,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,3-5,2,0,1,0-30k,0
5,1997,20,0,0,8,595996,1,1,0,1,0,0,2,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,15+,4,0,0,500k+,4
5,2000,27,8,27,6,100000,1,1,0,1,1,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,15+,4,1,1,75k-150k,2
5,1999,1,0,0,9,57500,1,0,0,1,0,1,2,3,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
7,2001,26,0,0,10,150000,1,1,1,1,0,1,3,4,FIFTH THIRD BANK,3,OH,2,2000-2004,6,15+,4,0,0,75k-150k,2
5,2007,7,0,7,5,23345,1,1,1,1,1,0,2,2,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,6-15,3,0,1,0-30k,0
5,1999,10,0,10,5,763000,0,1,0,1,0,0,2,2,WELLS FARGO BANK NATL ASSOC,12,Otros,3,1995-1999,5,6-15,3,0,1,500k+,4
3,1989,28,0,0,7,117000,1,0,0,1,0,0,1,3,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1985-1989,3,15+,4,0,0,75k-150k,2
3,2008,0,0,0,5,25000,1,1,0,1,0,0,1,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,0-30k,0
10,2007,8,0,8,10,124154,1,1,0,1,1,0,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,6-15,3,0,1,75k-150k,2
7,2002,75,25,50,10,1187000,1,1,0,1,0,0,3,4,HAMILTON CNTY DEVEL COMPANY IN,5,OH,2,2000-2004,6,15+,4,1,1,500k+,4
9,2005,12,0,12,9,40000,0,0,0,1,0,0,3,3,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,6-15,3,0,1,30k-75k,1
12,2007,8,12,0,2,150000,1,1,0,1,0,0,4,1,FIFTH THIRD BANK,3,OH,2,2005-2009,7,6-15,3,1,0,75k-150k,2
9,2000,10,7,3,10,152500,1,1,0,1,0,0,3,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,6-15,3,1,1,150k-500k,3
6,2002,2,5,0,7,240200,1,1,0,1,0,0,2,3,"FIRSTMERIT BANK, N.A.",4,OH,2,2000-2004,6,1-2,1,1,0,150k-500k,3
1,1993,12,0,0,4,350000,1,0,0,1,0,0,1,2,THE HUNTINGTON NATIONAL BANK,10,Otros,3,1990-1994,4,6-15,3,0,0,150k-500k,3
11,2003,5,0,5,11,1040000,0,1,0,1,0,0,4,4,Otros,8,Otros,3,2000-2004,6,3-5,2,0,1,500k+,4
1,2007,20,20,0,4,88384,1,1,0,1,1,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,15+,4,1,0,75k-150k,2
7,2005,2,1,3,8,48711,0,1,0,1,1,0,3,3,WELLS FARGO BANK NATL ASSOC,12,Otros,3,2005-2009,7,1-2,1,1,1,30k-75k,1
10,1997,4,0,0,12,100000,1,1,1,1,0,1,4,4,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,3-5,2,0,0,75k-150k,2
4,2000,7,0,0,4,323000,0,1,0,1,0,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,0,150k-500k,3
6,1999,3,0,0,11,85000,1,1,0,1,0,1,2,4,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,3-5,2,0,0,75k-150k,2
9,2009,13,0,13,9,35000,1,1,0,0,0,0,3,3,Otros,8,OH,2,2005-2009,7,6-15,3,0,1,30k-75k,1
3,2001,5,3,2,6,25000,1,0,0,1,1,0,1,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,3-5,2,1,1,0-30k,0
3,1996,3,0,0,4,210000,1,1,0,1,0,0,1,2,Otros,8,Otros,3,1995-1999,5,3-5,2,0,0,150k-500k,3
11,1994,3,0,0,1,60000,1,0,0,1,0,0,4,1,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1990-1994,4,3-5,2,0,0,30k-75k,1
7,2004,7,0,0,9,100000,1,1,0,0,0,1,3,3,Otros,8,OH,2,2000-2004,6,6-15,3,0,0,75k-150k,2
10,1981,3,0,0,11,175000,0,1,0,1,0,0,4,4,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1980-1984,2,3-5,2,0,0,150k-500k,3
1,2005,5,2,5,10,43820,0,1,0,0,1,0,1,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,3-5,2,1,1,30k-75k,1
6,1996,2,0,0,7,20000,1,0,0,1,0,0,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,1-2,1,0,0,0-30k,0
1,2006,1,3,1,2,37000,1,0,0,1,1,0,1,1,"FIRSTMERIT BANK, N.A.",4,OH,2,2005-2009,7,1-2,1,1,1,30k-75k,1
12,1999,5,0,5,6,150000,1,1,0,1,1,0,4,2,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,3-5,2,0,1,75k-150k,2
11,2001,18,0,18,12,189336,1,1,0,1,1,0,4,4,FIFTH THIRD BANK,3,Otros,3,2000-2004,6,15+,4,0,1,150k-500k,3
11,1990,3,0,0,5,178239,0,0,0,1,0,0,4,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1990-1994,4,3-5,2,0,0,150k-500k,3
3,2007,2,0,2,4,83629,0,0,0,1,1,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,0,1,75k-150k,2
3,2005,1,0,1,3,25000,1,1,0,1,0,0,1,1,Otros,8,Otros,3,2005-2009,7,1-2,1,0,1,0-30k,0
6,2005,22,0,24,6,50000,1,1,0,1,1,0,2,2,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,15+,4,0,1,30k-75k,1
7,1995,10,0,0,10,80000,1,1,0,1,0,0,3,4,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,6-15,3,0,0,75k-150k,2
10,1999,2,0,0,11,112500,1,1,0,1,0,1,4,4,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,75k-150k,2
3,2001,10,10,10,4,408000,1,1,0,1,0,0,1,2,Otros,8,Otros,3,2000-2004,6,6-15,3,1,1,150k-500k,3
8,2001,12,0,0,3,300000,1,1,1,1,0,0,3,1,Otros,8,OH,2,2000-2004,6,6-15,3,0,0,150k-500k,3
1,2005,6,0,6,2,579600,1,1,0,0,0,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,6-15,3,0,1,500k+,4
4,2009,2,1,1,5,102500,1,0,0,0,0,0,2,2,Otros,8,OH,2,2005-2009,7,1-2,1,1,1,75k-150k,2
6,2004,2,8,2,8,180000,1,0,1,1,0,0,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,1-2,1,1,1,150k-500k,3
5,2006,1,15,1,7,170000,1,0,0,1,0,0,2,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,1,1,150k-500k,3
5,1996,48,0,0,7,25000,1,1,0,1,0,1,2,3,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,15+,4,0,0,0-30k,0
8,1996,71,0,0,8,100000,1,1,0,1,0,0,3,3,FIFTH THIRD BANK,3,OH,2,1995-1999,5,15+,4,0,0,75k-150k,2
6,2007,14,0,14,8,234074,1,1,0,1,1,0,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2005-2009,7,6-15,3,0,1,150k-500k,3
3,2006,1,0,1,4,26772,0,1,0,0,1,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,0,1,0-30k,0
4,2010,0,0,0,5,42051,1,1,0,1,1,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2010-2014,8,0,0,0,0,30k-75k,1
3,1989,50,0,0,4,450000,1,1,0,1,0,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1985-1989,3,15+,4,0,0,150k-500k,3
9,2010,4,1,4,10,665500,1,1,0,1,1,0,3,4,KEYBANK NATIONAL ASSOCIATION,7,OH,2,2010-2014,8,3-5,2,1,1,500k+,4
3,1994,25,0,0,4,320000,1,1,0,1,0,0,1,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1990-1994,4,15+,4,0,0,150k-500k,3
2,1996,8,0,0,4,52000,1,0,0,1,0,1,1,2,Otros,8,OH,2,1995-1999,5,6-15,3,0,0,30k-75k,1
4,1992,14,10,4,1,345000,1,1,0,1,0,0,2,1,COMMUNITY CAP. DEVEL CORP,2,OH,2,1990-1994,4,6-15,3,1,1,150k-500k,3
5,2007,5,0,0,5,48518,1,1,0,1,1,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,3-5,2,0,0,30k-75k,1
8,2002,13,0,13,9,380000,0,1,0,1,0,0,3,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,1,150k-500k,3
7,2007,1,0,1,7,83912,1,1,0,1,1,0,3,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,2005-2009,7,1-2,1,0,1,75k-150k,2
2,2001,12,0,12,2,75000,1,1,0,1,1,0,1,1,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2000-2004,6,6-15,3,0,1,30k-75k,1
8,2007,1,0,1,9,27400,1,0,0,1,0,0,3,3,"PNC BANK, NATIONAL ASSOCIATION",9,DE,0,2005-2009,7,1-2,1,0,1,0-30k,0
1,1993,50,0,0,4,500000,1,1,0,1,0,0,1,2,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,1990-1994,4,15+,4,0,0,150k-500k,3
3,2003,4,0,4,3,25000,1,1,0,1,1,0,1,1,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,2000-2004,6,3-5,2,0,1,0-30k,0
6,1986,13,0,0,10,48000,1,1,0,1,0,0,2,4,Otros,8,Otros,3,1985-1989,3,6-15,3,0,0,30k-75k,1
7,2008,0,7,0,9,30000,1,0,0,1,0,0,3,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,1,0,0-30k,0
5,1999,3,5,3,7,153900,1,1,0,1,0,0,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,3-5,2,1,1,150k-500k,3
7,2008,3,1,2,11,81773,1,1,0,1,0,0,3,4,Otros,8,OH,2,2005-2009,7,3-5,2,1,1,75k-150k,2
3,2001,1,1,1,1,200000,1,1,0,1,0,0,1,1,Otros,8,Otros,3,2000-2004,6,1-2,1,1,1,150k-500k,3
5,1989,3,0,0,1,111670,1,0,0,1,0,0,2,1,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1985-1989,3,3-5,2,0,0,75k-150k,2
6,1990,5,0,0,7,222144,1,1,0,1,0,0,2,3,Otros,8,OH,2,1990-1994,4,3-5,2,0,0,150k-500k,3
7,1982,3,0,0,8,55000,0,1,0,1,0,0,3,3,U.S. BANK NATIONAL ASSOCIATION,11,OH,2,1980-1984,2,3-5,2,0,0,30k-75k,1
4,1999,2,2,0,6,97000,1,0,0,1,0,0,2,2,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,1-2,1,1,0,75k-150k,2
5,1991,26,0,0,7,468000,1,1,0,1,0,0,2,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1990-1994,4,15+,4,0,0,150k-500k,3
1,1998,7,0,0,7,100000,0,0,0,1,0,1,1,3,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,6-15,3,0,0,75k-150k,2
10,1993,4685,0,0,1,125000,1,1,0,1,0,0,4,1,Otros,8,OH,2,1990-1994,4,15+,4,0,0,75k-150k,2
9,2009,0,0,0,10,25000,1,1,0,1,1,0,3,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,0,0,0,0,0-30k,0
5,1996,40,0,0,6,100000,1,1,0,1,0,0,2,2,THE HUNTINGTON NATIONAL BANK,10,OH,2,1995-1999,5,15+,4,0,0,75k-150k,2
3,2000,8,2,8,10,120000,1,1,0,1,0,0,1,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,1,1,75k-150k,2
4,2002,2,0,2,5,75000,1,0,0,1,1,0,2,2,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,2000-2004,6,1-2,1,0,1,30k-75k,1
10,2008,1,0,0,11,25000,1,1,0,1,0,0,4,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2005-2009,7,1-2,1,0,0,0-30k,0
2,2003,1,0,0,3,40000,1,0,0,1,0,1,1,1,Otros,8,Otros,3,2000-2004,6,1-2,1,0,0,30k-75k,1
1,1999,4,0,0,4,195300,1,1,0,1,0,0,1,2,"PNC BANK, NATIONAL ASSOCIATION",9,OH,2,1995-1999,5,3-5,2,0,0,150k-500k,3
3,1994,22,10,12,10,331000,1,1,0,1,0,0,1,4,COMMUNITY CAP. DEVEL CORP,2,OH,2,1990-1994,4,15+,4,1,1,150k-500k,3
10,1997,2,0,0,5,60000,0,0,0,1,0,1,4,2,Otros,8,OH,2,1995-1999,5,1-2,1,0,0,30k-75k,1
10,2007,14,0,14,11,100000,0,1,0,0,0,0,4,4,CAPITAL ONE NATL ASSOC,0,Otros,3,2005-2009,7,6-15,3,0,1,75k-150k,2
10,2006,4,2,2,10,43700,1,0,0,0,0,0,4,4,"FIRSTMERIT BANK, N.A.",4,OH,2,2005-2009,7,3-5,2,1,1,30k-75k,1
11,1998,4,0,0,1,250000,1,1,0,1,0,0,4,1,Otros,8,OH,2,1995-1999,5,3-5,2,0,0,150k-500k,3
7,2003,1,1,1,8,75000,1,0,0,1,1,0,3,3,FIFTH THIRD BANK,3,OH,2,2000-2004,6,1-2,1,1,1,30k-75k,1
12,2007,5,0,0,7,25000,1,1,0,1,1,0,4,3,FIFTH THIRD BANK,3,OH,2,2005-2009,7,3-5,2,0,0,0-30k,0
10,1996,35,0,0,10,80000,1,1,1,1,0,1,4,4,KEYBANK NATIONAL ASSOCIATION,7,OH,2,1995-1999,5,15+,4,0,0,75k-150k,2
12,1995,8,0,0,1,739000,1,1,1,1,0,0,4,1,WELLS FARGO BANK NATL ASSOC,12,Otros,3,1995-1999,5,6-15,3,0,0,500k+,4
4,1991,4,0,0,7,214000,1,1,1,1,0,0,2,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1990-1994,4,3-5,2,0,0,150k-500k,3
6,2010,29,0,29,7,50000,1,1,0,0,0,0,2,3,Otros,8,OH,2,2010-2014,8,15+,4,0,1,30k-75k,1
10,2006,1,0,1,10,19600,1,1,0,0,0,0,4,4,CITIZENS BANK NATL ASSOC,1,RI,4,2005-2009,7,1-2,1,0,1,0-30k,0
5,1999,8,0,5,7,700000,1,1,0,1,0,0,2,3,Otros,8,Otros,3,1995-1999,5,6-15,3,0,1,500k+,4
9,2003,9,0,0,12,140000,1,0,1,1,0,1,3,4,THE HUNTINGTON NATIONAL BANK,10,OH,2,2000-2004,6,6-15,3,0,0,75k-150k,2
8,1999,1,30,0,9,99999,1,0,1,1,1,0,3,3,JPMORGAN CHASE BANK NATL ASSOC,6,IL,1,1995-1999,5,1-2,1,1,0,75k-150k,2
